Real Time(s),CPU Time(s),YoungGen (allocated space)(KB),YoungGen (Before GC)(KB),YoungGen (After GC)(KB),Old Gen(allocated space)(KB),Old Gen (Before GC)(KB),Old Gen(After GC)(KB),GC Pause Time(ms),User(s),Sys(s),"GC/FULL-GC(1->GC,0->FULL-GC)"
0.38,0.34,77312,33771,33771,341504,337194,337194,379.692,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337199,337199,380.475,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337204,337204,384.052,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,337208,337208,380.969,0.33,0.0,0
0.38,0.38,77312,33771,33771,341504,337213,337213,381.100,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337218,337218,380.820,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337222,337222,379.901,0.38,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,337227,337227,379.308,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,337232,337232,379.763,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,337236,337236,378.662,0.34,0.02,0
0.38,0.36,77312,33771,33771,341504,337241,337241,379.851,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337246,337246,382.177,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,337250,337250,379.462,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,337255,337255,381.370,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337260,337260,378.245,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,337264,337264,378.129,0.34,0.02,0
0.38,0.38,77312,33771,33771,341504,337269,337269,376.751,0.38,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,337274,337274,380.053,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,337278,337278,381.948,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337283,337283,380.230,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,337288,337288,381.370,0.33,0.0,0
0.40,0.36,77312,33771,33771,341504,337292,337292,401.860,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337297,337297,379.515,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,337302,337302,381.185,0.39,0.0,0
0.39,0.34,77312,33771,33771,341504,337306,337306,385.852,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,337311,337311,380.451,0.33,0.0,0
0.39,0.33,77312,33771,33771,341504,337316,337316,388.604,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,337320,337320,380.107,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337325,337325,380.397,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337330,337330,382.269,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337334,337334,382.204,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337339,337339,380.045,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337344,337344,381.080,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337348,337348,380.983,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,337353,337353,380.354,0.34,0.02,0
0.40,0.34,77312,33771,33771,341504,337358,337358,403.888,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337362,337362,383.573,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337367,337367,381.325,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337372,337372,380.938,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337376,337376,379.270,0.36,0.0,0
0.40,0.36,77312,33771,33771,341504,337381,337381,395.729,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337386,337386,382.860,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,337390,337390,383.713,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337395,337395,377.971,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,337400,337400,384.682,0.36,0.02,0
0.38,0.36,77312,33771,33771,341504,337404,337404,379.332,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337409,337409,379.663,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,337414,337414,381.418,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,337418,337418,381.365,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337423,337423,383.400,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337428,337428,380.032,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337432,337432,380.839,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337437,337437,380.654,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337442,337442,379.987,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337446,337446,382.226,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337451,337451,380.998,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337456,337456,380.265,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,337460,337460,379.901,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,337465,337465,383.184,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337470,337470,381.374,0.36,0.02,0
0.38,0.34,77312,33771,33771,341504,337474,337474,378.351,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337479,337479,381.081,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337484,337484,382.957,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337488,337488,381.315,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337493,337493,380.619,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337498,337498,380.166,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,337502,337502,381.150,0.33,0.0,0
0.38,0.38,77312,33771,33771,341504,337507,337507,381.391,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337512,337512,380.988,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337516,337516,381.674,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,337521,337521,381.910,0.33,0.0,0
0.38,0.38,77312,33771,33771,341504,337526,337526,380.547,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337530,337530,381.921,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337535,337535,380.868,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337540,337540,382.101,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337544,337544,385.005,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337549,337549,378.926,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337554,337554,382.801,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337558,337558,381.490,0.38,0.0,0
0.38,0.33,77312,33771,33771,341504,337563,337563,381.408,0.33,0.0,0
0.38,0.38,77312,33771,33771,341504,337568,337568,381.089,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337572,337572,383.301,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337577,337577,380.434,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,337582,337582,381.958,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,337586,337586,382.381,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337591,337591,381.162,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337596,337596,383.214,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337600,337600,381.787,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337605,337605,382.335,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337610,337610,382.535,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337614,337614,383.416,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337619,337619,381.277,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337624,337624,382.543,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337628,337628,382.973,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337633,337633,384.039,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337638,337638,380.150,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337642,337642,382.788,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337647,337647,381.479,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337652,337652,383.621,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337656,337656,382.314,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337661,337661,381.941,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337666,337666,380.552,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337670,337670,382.099,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337675,337675,381.319,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337680,337680,382.740,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337684,337684,381.411,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337689,337689,381.610,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337694,337694,381.378,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337698,337698,381.641,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337703,337703,383.061,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337708,337708,383.974,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337712,337712,382.853,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337717,337717,381.788,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337722,337722,378.775,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337726,337726,381.914,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337731,337731,383.186,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337736,337736,381.975,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337740,337740,380.924,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337745,337745,381.691,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337750,337750,380.418,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337754,337754,380.553,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337759,337759,384.264,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337764,337764,380.623,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337768,337768,382.874,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337773,337773,382.171,0.34,0.0,0
0.39,0.36000000000000004,77312,33771,33771,341504,337778,337778,387.603,0.34,0.02,0
0.38,0.38,77312,33771,33771,341504,337782,337782,382.957,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337787,337787,378.911,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,337792,337792,382.452,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337796,337796,382.310,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337801,337801,382.599,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337806,337806,381.942,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337810,337810,382.916,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337815,337815,381.640,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337820,337820,381.311,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337824,337824,380.463,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337829,337829,382.707,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,337834,337834,382.098,0.38,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,337838,337838,381.285,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,337843,337843,380.414,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337848,337848,381.229,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337852,337852,382.657,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337857,337857,382.658,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337862,337862,383.013,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337866,337866,381.804,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337871,337871,381.563,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337876,337876,382.546,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337880,337880,381.608,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,337885,337885,382.732,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,337890,337890,381.616,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337894,337894,381.341,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337899,337899,381.982,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337904,337904,382.497,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337908,337908,381.836,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337913,337913,380.024,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337918,337918,381.390,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337922,337922,382.408,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337927,337927,382.326,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,337932,337932,381.717,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,337936,337936,381.533,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337941,337941,381.839,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337946,337946,381.399,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337950,337950,382.299,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,337955,337955,382.685,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,337960,337960,382.575,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337964,337964,381.376,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,337969,337969,385.152,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337974,337974,379.905,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,337978,337978,381.662,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,337983,337983,382.388,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,337988,337988,382.127,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337992,337992,384.642,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,337997,337997,383.611,0.36,0.0,0
0.38,0.4,77312,33771,33771,341504,338002,338002,384.903,0.38,0.02,0
0.38,0.36,77312,33771,33771,341504,338006,338006,381.110,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338011,338011,381.462,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338016,338016,382.438,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338020,338020,382.248,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338025,338025,382.834,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338030,338030,382.468,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338034,338034,382.348,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338039,338039,382.192,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338044,338044,381.686,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338048,338048,381.088,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,338053,338053,382.736,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,338058,338058,383.121,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338062,338062,385.160,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338067,338067,383.542,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338072,338072,383.332,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338076,338076,382.123,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338081,338081,381.690,0.34,0.0,0
0.38,0.39,77312,33771,33771,341504,338086,338086,382.099,0.39,0.0,0
0.38,0.34,77312,33771,33771,341504,338090,338090,382.400,0.34,0.0,0
0.38,0.39,77312,33771,33771,341504,338095,338095,382.731,0.39,0.0,0
0.38,0.36,77312,33771,33771,341504,338100,338100,381.920,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338104,338104,382.867,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338109,338109,382.318,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338114,338114,382.344,0.36,0.02,0
0.38,0.34,77312,33771,33771,341504,338118,338118,383.050,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338123,338123,382.780,0.36,0.02,0
0.39,0.34,77312,33771,33771,341504,338128,338128,385.808,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338132,338132,383.609,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338137,338137,382.551,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338142,338142,381.236,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338146,338146,382.050,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338151,338151,382.534,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,338156,338156,382.495,0.33,0.02,0
0.38,0.34,77312,33771,33771,341504,338160,338160,382.025,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338165,338165,382.853,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338170,338170,384.149,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338174,338174,382.878,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,338179,338179,382.950,0.33,0.02,0
0.38,0.38,77312,33771,33771,341504,338184,338184,384.229,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338188,338188,380.171,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338193,338193,380.297,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338198,338198,381.596,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338202,338202,382.279,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338207,338207,384.285,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338212,338212,382.385,0.36,0.0,0
0.39,0.35000000000000003,77312,33771,33771,341504,338216,338216,385.989,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,338221,338221,383.544,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,338226,338226,385.398,0.33,0.0,0
0.39,0.34,77312,33771,33771,341504,338230,338230,385.604,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338235,338235,381.559,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338240,338240,382.991,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338244,338244,381.627,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338249,338249,380.028,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338254,338254,385.144,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338258,338258,379.056,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338263,338263,379.778,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338268,338268,380.805,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338272,338272,382.348,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,338277,338277,389.852,0.34,0.0,0
0.39,0.34,77312,33771,33771,341504,338282,338282,391.587,0.34,0.0,0
0.39,0.38,77312,33771,33771,341504,338286,338286,388.634,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338291,338291,382.255,0.34,0.0,0
0.38,0.33,77312,33771,33771,341504,338296,338296,383.557,0.33,0.0,0
0.39,0.38,77312,33771,33771,341504,338300,338300,386.179,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,338305,338305,379.183,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338310,338310,381.321,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,338314,338314,381.885,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338319,338319,382.699,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338324,338324,381.350,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338328,338328,382.298,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,338333,338333,386.618,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338338,338338,378.065,0.36,0.0,0
0.39,0.36,77312,33771,33771,341504,338342,338342,387.266,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338347,338347,380.747,0.38,0.0,0
0.39,0.36,77312,33771,33771,341504,338352,338352,385.717,0.36,0.0,0
0.38,0.39,77312,33771,33771,341504,338356,338356,381.798,0.39,0.0,0
0.39,0.34,77312,33771,33771,341504,338361,338361,385.303,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338366,338366,383.233,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338370,338370,382.743,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338375,338375,383.734,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338380,338380,384.625,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,338384,338384,382.442,0.33,0.0,0
0.38,0.38,77312,33771,33771,341504,338389,338389,382.721,0.38,0.0,0
0.38,0.36,77312,33771,33771,341504,338394,338394,384.403,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338398,338398,380.085,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338403,338403,380.175,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338408,338408,382.131,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338412,338412,382.476,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338417,338417,383.027,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338422,338422,381.878,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338426,338426,381.959,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338431,338431,382.859,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338436,338436,380.715,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338440,338440,383.429,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338445,338445,381.662,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338450,338450,381.828,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338454,338454,380.829,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338459,338459,382.513,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338464,338464,381.527,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338468,338468,383.159,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338473,338473,382.504,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338478,338478,382.764,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338482,338482,383.306,0.34,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,338487,338487,382.707,0.34,0.02,0
0.38,0.34,77312,33771,33771,341504,338492,338492,382.070,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338496,338496,382.931,0.38,0.0,0
0.38,0.36000000000000004,77312,33771,33771,341504,338501,338501,381.840,0.34,0.02,0
0.38,0.36,77312,33771,33771,341504,338506,338506,382.593,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338510,338510,381.633,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338515,338515,382.136,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338520,338520,383.109,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338524,338524,383.066,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338529,338529,382.306,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338534,338534,382.367,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338538,338538,383.815,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338543,338543,382.723,0.36,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,338548,338548,382.972,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,338552,338552,382.954,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338557,338557,382.615,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338562,338562,380.900,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338566,338566,383.482,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,338571,338571,388.281,0.36,0.0,0
0.38,0.38,77312,33771,33771,341504,338576,338576,380.474,0.36,0.02,0
0.39,0.34,77312,33771,33771,341504,338580,338580,388.201,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338585,338585,382.755,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338590,338590,382.550,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338594,338594,381.933,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338599,338599,381.711,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338604,338604,382.604,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338608,338608,382.700,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338613,338613,382.996,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338618,338618,381.890,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338622,338622,382.201,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338627,338627,383.105,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338632,338632,383.036,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338636,338636,382.952,0.36,0.0,0
0.38,0.33,77312,33771,33771,341504,338641,338641,381.513,0.33,0.0,0
0.38,0.34,77312,33771,33771,341504,338646,338646,381.296,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,338650,338650,389.164,0.36,0.0,0
0.38,0.36,77312,33771,33771,341504,338655,338655,380.602,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338660,338660,381.757,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338664,338664,381.585,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338669,338669,383.870,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338674,338674,380.325,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338678,338678,380.758,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338683,338683,380.565,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338688,338688,380.939,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338692,338692,380.347,0.34,0.0,0
0.38,0.38,77312,33771,33771,341504,338697,338697,385.058,0.38,0.0,0
0.41,0.34,77312,33771,33771,341504,338702,338702,413.775,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338706,338706,385.437,0.34,0.0,0
0.39,0.36,77312,33771,33771,341504,338711,338711,393.080,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338716,338716,385.090,0.34,0.0,0
0.38,0.34,77312,33771,33771,341504,338720,338720,383.700,0.34,0.0,0
0.39,0.33,77312,33771,33771,341504,338725,338725,388.995,0.33,0.0,0
0.39,0.38,77312,33771,33771,341504,338730,338730,394.557,0.38,0.0,0
0.39,0.36000000000000004,77312,33771,33771,341504,338734,338734,389.284,0.34,0.02,0
0.39,0.39,77312,33771,33771,341504,338739,338739,386.745,0.39,0.0,0
0.38,0.37,77312,33771,33771,341504,338744,338744,385.210,0.34,0.03,0
0.38,0.36,77312,33771,33771,341504,338748,338748,379.828,0.36,0.0,0
0.40,0.38,77312,33771,33771,341504,338753,338753,402.696,0.38,0.0,0
0.38,0.34,77312,33771,33771,341504,338758,338758,382.749,0.34,0.0,0
0.40,0.36,77312,33771,33771,341504,338762,338762,396.442,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338767,338767,384.257,0.34,0.0,0
0.38,0.36,77312,33771,33771,341504,338772,338772,382.115,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338776,338776,382.998,0.34,0.0,0
0.38,0.35000000000000003,77312,33771,33771,341504,338781,338781,382.246,0.33,0.02,0
0.38,0.36,77312,33771,33771,341504,338786,338786,383.327,0.36,0.0,0
0.38,0.34,77312,33771,33771,341504,338790,338790,383.285,0.34,0.0,0
